id,name,album_group,album_type,release_date,popularity
6432,Renunciación,NULL,album,2009-11-30 00:00:00.0000000,0
6433,School Girl “Scully”,NULL,compilation,2016-12-26 00:00:00.0000000,0
6434,They All Laughed,NULL,album,1990-01-01 00:00:00.0000000,0
6435,A Medias de la Noche,NULL,album,2014-11-28 00:00:00.0000000,0
6436,What Up,NULL,album,2010-01-01 00:00:00.0000000,0
6437,La Cucaracha,NULL,album,2010-01-01 00:00:00.0000000,0
6438,Academic Festival Overture,NULL,compilation,2013-12-28 00:00:00.0000000,0
6439,Go Chase Flow - EP,NULL,single,2016-01-26 00:00:00.0000000,8
644,One Alone,NULL,album,2017-09-29 00:00:00.0000000,0
6440,"25 Irish Songs, WoO 152: No.14 Dermot and Shelah (T. Toms)",NULL,album,1997-01-01 00:00:00.0000000,0
6441,90hz to 0hz Bass Sweep Test,NULL,album,2015-03-17 00:00:00.0000000,0
6442,Hull Drum And Bass,NULL,album,2003-01-01 00:00:00.0000000,0
6443,Something,NULL,album,1972-04-03 00:00:00.0000000,0
6444,Yo Te Bendigo,NULL,album,2013-01-28 00:00:00.0000000,0
6445,Dance All Night - Groove Cocktail Disco Mix,NULL,album,2013-10-18 00:00:00.0000000,0
6446,Dream,NULL,album,2009-10-19 00:00:00.0000000,0
6447,Selah 2,NULL,album,2013-01-01 00:00:00.0000000,0
6448,Winter of '39,NULL,album,2003-03-27 00:00:00.0000000,0
6449,Lena Mojada,NULL,album,2013-05-28 00:00:00.0000000,0
645,I Want You,NULL,compilation,2003-04-15 00:00:00.0000000,0
6450,Happy Dreams,NULL,album,2006-07-07 00:00:00.0000000,0
6451,I Don’t Do Nobody,NULL,album,2017-01-20 00:00:00.0000000,0
6452,"Mountain Brook Soundscape Bedtime Music for Baby Sleep, Natural Stress Relief",NULL,album,2010-09-15 00:00:00.0000000,0
6453,Stairs,NULL,album,2008-04-11 00:00:00.0000000,0
6454,Frasquita: Ballet I,NULL,album,2009-01-01 00:00:00.0000000,0
6455,Buffet Flat,NULL,album,1972-06-02 00:00:00.0000000,0
6456,Ala Bali,NULL,album,2013-09-26 00:00:00.0000000,0
6457,Banshee Chapter - Oolacile Remix,NULL,album,2016-08-05 00:00:00.0000000,0
6458,Fat Sack,NULL,album,2006-06-06 00:00:00.0000000,0
6459,Canción Mixteca,NULL,compilation,2012-09-11 00:00:00.0000000,0
646,Hasviva Hazman Vehamatzav,NULL,album,2012-03-31 00:00:00.0000000,0
6460,Nighthawk - TR317,NULL,compilation,2016-04-29 00:00:00.0000000,0
6461,Emmanuelle,NULL,compilation,2015-11-06 00:00:00.0000000,0
6462,Olive Oil Is a Yummy Oil,NULL,album,2012-09-07 00:00:00.0000000,0
6463,"String Quartet No.1 in G, K.80, I.Adagio",NULL,album,2007-08-01 00:00:00.0000000,0
6464,Messiah - First version of 1752; edited by Donald Burrows - Part 3: 50. Air: If God be for us,NULL,album,1994-01-01 00:00:00.0000000,0
6465,Lazerdance - Original Mix,NULL,album,2014-02-07 00:00:00.0000000,0
6466,The Well Dressed Ghost Of Ragtag Holler,NULL,album,2011-06-06 00:00:00.0000000,0
6467,Hold Up - Original Mix,NULL,single,2011-11-11 00:00:00.0000000,0
6468,De La Calle,NULL,album,2011-07-05 00:00:00.0000000,0
6469,Adrift In Remorse,NULL,single,2018-02-23 00:00:00.0000000,0
647,Solatlah Wahai Permata Hatiku,NULL,compilation,2016-01-06 00:00:00.0000000,0
6470,"St. Matthew Passion, BWV 244 / Part One: No.16 Evangelist, Jesus, Petrus: ""Petrus aber antwortete und sprach zu""",NULL,album,2015-03-20 00:00:00.0000000,0
6471,Fight Song (Instrumental) [Karaoke Version in the Style of Rachel Platten],NULL,album,2015-06-18 00:00:00.0000000,0
6472,Essential Piano,NULL,compilation,2005-01-01 00:00:00.0000000,0
6473,Unspoken,NULL,album,2016-10-21 00:00:00.0000000,14
6474,Te Quiero Mas,NULL,album,2017-03-24 00:00:00.0000000,0
6475,Keflavik EP,NULL,single,2018-09-21 00:00:00.0000000,27
6476,Playlist Triste,NULL,single,2021-03-12 00:00:00.0000000,20
6477,Cinta Sejati,NULL,compilation,2015-12-03 00:00:00.0000000,0
6478,Equal Vision Records Presents: New Sounds 2011,NULL,compilation,2010-12-21 00:00:00.0000000,21
6479,Start Again,NULL,album,2002-02-01 00:00:00.0000000,0
648,Sunday Night,NULL,album,1995-01-01 00:00:00.0000000,0
6480,Hound Dog,NULL,album,2011-07-07 00:00:00.0000000,0
6481,Pornstar - Original Mix,NULL,album,2012-10-05 00:00:00.0000000,0
6482,Ols Songd,NULL,album,2014-01-31 00:00:00.0000000,0
6483,Everyday,NULL,album,1999-06-01 00:00:00.0000000,0
6484,The Burning,NULL,album,2011-01-01 00:00:00.0000000,0
6485,Lullaby for Mothers (Good Night),NULL,album,2013-11-12 00:00:00.0000000,0
6486,Takeover - dub,NULL,single,2007-08-13 00:00:00.0000000,0
6487,Sweet,NULL,album,2017-06-09 00:00:00.0000000,0
6488,La Fiera,NULL,album,2011-09-06 00:00:00.0000000,0
6489,What a Friend We Have in Jesus,NULL,compilation,2013-05-14 00:00:00.0000000,0
649,Sagrama,NULL,album,2015-02-07 00:00:00.0000000,0
6490,Glade Jul,NULL,compilation,1998-10-29 00:00:00.0000000,0
6491,Everybody Loves Somebody,NULL,album,2007-01-01 00:00:00.0000000,0
6492,Bad - Workout Mix,NULL,album,2014-11-11 00:00:00.0000000,0
6493,Waiting,NULL,album,2005-11-23 00:00:00.0000000,0
6494,Green River,NULL,compilation,1984-01-01 00:00:00.0000000,0
6495,Genuine Gestures,NULL,album,2016-08-08 00:00:00.0000000,0
6496,Million Faces,NULL,album,2012-10-30 00:00:00.0000000,0
6497,"Symphony in C, H.I No.7 - ""Le Midi"": 2. Recitativo - Adagio",NULL,album,2009-01-01 00:00:00.0000000,0
6498,Coffins Grove,NULL,single,2015-10-16 00:00:00.0000000,0
6499,Dive In,NULL,album,2016-09-09 00:00:00.0000000,0
65,Love On Me,NULL,album,2004-01-01 00:00:00.0000000,0
650,Society of Fools,NULL,album,2009-09-15 00:00:00.0000000,0
6500,When My Love Changed,NULL,album,1993-01-01 00:00:00.0000000,0
6501,"Praetorius: Musae Sioniae, Theil 2: No. 5, In dulci jubilo, a 16 (Pt. 2)",NULL,compilation,2007-01-01 00:00:00.0000000,0
6502,Shameless - Club Mix,NULL,compilation,2010-05-07 00:00:00.0000000,0
6503,coco,NULL,album,2017-08-01 00:00:00.0000000,0
6504,Friday Night,NULL,album,2016-08-31 00:00:00.0000000,0
6505,Dans la street feat Bydshop,NULL,album,2007-09-17 00:00:00.0000000,0
6506,Power Yoga Meditation,NULL,album,2014-10-05 00:00:00.0000000,0
6507,The Ambush,NULL,album,2012-02-14 00:00:00.0000000,0
6508,Close to You,NULL,album,2012-10-01 00:00:00.0000000,0
6509,In The Dark (Expanded Edition),NULL,album,2012-01-01 00:00:00.0000000,23
651,Ivory - DJ Scot Project Remix,NULL,single,2010-05-17 00:00:00.0000000,0
6510,(Red Velvet) Cake,NULL,album,2013-11-19 00:00:00.0000000,0
6511,Oh Yeah,NULL,album,1996-07-23 00:00:00.0000000,0
6512,Angels & Devils,NULL,album,2012-11-13 00:00:00.0000000,18
6513,Vergine Della Meraviglia,NULL,album,1992-01-01 00:00:00.0000000,0
6514,I'll Come To You,NULL,compilation,2004-01-01 00:00:00.0000000,0
6515,Rainy Day at Sea,NULL,album,2017-04-22 00:00:00.0000000,0
6516,5 Orchesterlieder nach Ansichtskartentexten von Peter Altenberg: 3. Über die Grenzen des All,NULL,album,2002-01-01 00:00:00.0000000,0
6517,She Ain't Right,NULL,album,2015-07-02 00:00:00.0000000,0
6518,Lift Him Up,NULL,album,2011-12-09 00:00:00.0000000,0
6519,Diced Pineapples (Workout Remix),NULL,album,2012-08-21 00:00:00.0000000,0
652,La Casbah,NULL,compilation,2008-04-22 00:00:00.0000000,0
6520,Oh Baby Doll,NULL,album,2013-12-10 00:00:00.0000000,0
6521,New Old Lady Blues,NULL,album,2005-01-01 00:00:00.0000000,0
6522,Inspace,NULL,album,2011-10-11 00:00:00.0000000,0
6523,Medias Negras,NULL,album,2006-01-01 00:00:00.0000000,0
6524,The Columbia Years,NULL,compilation,1962-01-01 00:00:00.0000000,15
6525,"Mozart: Piano Sonata in B-flat Major, K.281: II. Andante amoroso",NULL,compilation,2016-09-16 00:00:00.0000000,0
6526,Elusive Butterfly,NULL,compilation,2010-01-01 00:00:00.0000000,0
6527,Sabre Dance,NULL,compilation,2010-05-01 00:00:00.0000000,0
6528,A Tonga Da Mironga Do Kabuletê,NULL,compilation,2013-11-25 00:00:00.0000000,0
6529,Forty Winks - Instrumental,NULL,album,2009-07-27 00:00:00.0000000,0
653,Lorna's Here,NULL,compilation,2007-01-01 00:00:00.0000000,0
6530,He's a Tramp,NULL,compilation,2002-01-01 00:00:00.0000000,0
6531,Little Girl Blue,NULL,album,2005-06-20 00:00:00.0000000,0
6532,Just Over in the Gloryland (There Are Angels in Heaven),NULL,album,2012-01-01 00:00:00.0000000,0
6533,Aryll's Theme,NULL,album,2016-04-18 00:00:00.0000000,0
6534,Riders of the Healing Road,NULL,album,2009-01-01 00:00:00.0000000,0
6535,Booger Red (Philips Pb 589),NULL,compilation,2013-04-22 00:00:00.0000000,0
6536,Aaradhikkam,NULL,compilation,2014-03-20 00:00:00.0000000,0
6537,Herrmann: Snows of Kilimanjaro (The) / 5 Fingers,NULL,album,2007-09-01 00:00:00.0000000,8
6538,Crawl of Time,NULL,album,2004-10-12 00:00:00.0000000,0
6539,Broken-Hearted Girl,NULL,album,2008-01-01 00:00:00.0000000,0
654,Freaks (feat. Pabst),NULL,single,2021-06-25 00:00:00.0000000,0
6540,Bicentennial Man - Original Motion Picture Soundtrack,NULL,album,1999-11-05 00:00:00.0000000,46
6541,Lo Mejor De Roberto Torres,NULL,album,1994-01-01 00:00:00.0000000,29
6542,In the Never Ending Search for a Suitable Enemy,NULL,album,2002-01-01 00:00:00.0000000,0
6543,Born 4 Freedom,NULL,album,2012-11-14 00:00:00.0000000,0
6544,Same Place,NULL,album,2009-03-03 00:00:00.0000000,0
6545,Touch Sweet,NULL,album,1991-06-01 00:00:00.0000000,0
6546,"Symphony No. 3, ""Pastoral Symphony"": I. Molto moderato - Poco tranquillo - Tempo I - Largamente - Tempo I",NULL,album,2002-08-01 00:00:00.0000000,0
6547,Arner's,NULL,album,2010-08-24 00:00:00.0000000,0
6548,Giacomo Puccini - Suor Angelica - Senza mamma,NULL,album,2010-01-01 00:00:00.0000000,0
6549,Matka Teresa,NULL,album,2015-09-25 00:00:00.0000000,0
655,Jaguey,NULL,album,2000-04-14 00:00:00.0000000,0
6550,Kim English/Time For Love - Frankie's Broken Arts Club Mix,NULL,album,2007-06-05 00:00:00.0000000,0
6551,Urth,NULL,album,2015-03-20 00:00:00.0000000,0
6552,Want It,NULL,album,2011-06-06 00:00:00.0000000,0
6553,Where There's a Wall,NULL,single,2009-03-27 00:00:00.0000000,0
6554,Appoloduction,NULL,album,2017-04-11 00:00:00.0000000,0
6555,Speed Of Light - Mint Royale Mix,NULL,album,2002-01-01 00:00:00.0000000,0
6556,Underneath A Falling Sky,NULL,album,2005-08-09 00:00:00.0000000,0
6557,"Reggae, Reggae",NULL,album,2010-07-30 00:00:00.0000000,0
6558,Sant Bahinabai (Original Motion Picture Soundtrack),NULL,album,1953-12-31 00:00:00.0000000,0
6559,Cambios de Tiempo!,NULL,album,2015-08-25 00:00:00.0000000,0
656,Say That - Bonus Track,NULL,album,2017-05-05 00:00:00.0000000,0
6560,Charkhesh-e Pooch - Live,NULL,album,2010-10-08 00:00:00.0000000,0
6561,Gideon,NULL,compilation,2014-01-29 00:00:00.0000000,0
6562,Tonada de Verni,NULL,album,2014-09-05 00:00:00.0000000,0
6563,Shadow Waltz,NULL,album,2005-01-01 00:00:00.0000000,0
6564,Double Ksba 2012,NULL,album,2013-07-02 00:00:00.0000000,0
6565,Days Like This,NULL,album,2007-01-01 00:00:00.0000000,0
6566,Sista Sista - Acoustic Version,NULL,album,2012-10-22 00:00:00.0000000,0
6567,Forged In The Fires Of Alba,NULL,album,2010-02-05 00:00:00.0000000,0
6568,One of a Kind,NULL,album,2009-01-01 00:00:00.0000000,13
6569,The Owl and the Penguin - Original Mix,NULL,compilation,2013-09-05 00:00:00.0000000,0
657,Rocket Brothers,NULL,album,2005-02-25 00:00:00.0000000,0
6570,Sweet Anna Jane,NULL,album,2017-08-02 00:00:00.0000000,0
6571,Stay,NULL,album,1995-01-01 00:00:00.0000000,0
6572,Ilusión de Mi Vida,NULL,album,2007-04-01 00:00:00.0000000,0
6573,Geneva,NULL,album,2003-01-01 00:00:00.0000000,0
6574,Diamonds & Bones,NULL,single,2016-06-17 00:00:00.0000000,0
6575,Outer Space (In-Game),NULL,album,2015-06-04 00:00:00.0000000,0
6576,Slow Down,NULL,album,2016-05-13 00:00:00.0000000,0
6577,Hero Squad,NULL,compilation,2016-11-01 00:00:00.0000000,0
6578,Rekla je da u mojoj glavi cuje gitare i bubnjeve,NULL,album,2017-04-03 00:00:00.0000000,23
6579,Numbers,NULL,compilation,2016-01-29 00:00:00.0000000,0
658,Just A Girl - feat. Justine Frischmann,NULL,album,1993-03-29 00:00:00.0000000,0
6580,Midnight,NULL,single,2016-05-16 00:00:00.0000000,0
6581,Hearing Things,NULL,compilation,2009-07-01 00:00:00.0000000,0
6582,Salomè [stilo chayanne] - Karaoke version,NULL,album,2014-08-12 00:00:00.0000000,0
6583,Leading Me Home,NULL,album,2016-06-14 00:00:00.0000000,14
6584,Al Lado Del Peligro - En Vivo,NULL,single,2012-01-01 00:00:00.0000000,2
6585,Enemy,NULL,album,2009-03-03 00:00:00.0000000,0
6586,Rack City (Freestyle) - Screwed & Chopped,NULL,album,2015-01-23 00:00:00.0000000,0
6587,Trespasser,NULL,album,2013-09-10 00:00:00.0000000,0
6588,Patched Up,NULL,album,2018-12-07 00:00:00.0000000,67
6589,The Soul Of The Drums,NULL,album,2005-01-01 00:00:00.0000000,26
659,Hobo's Lullaby,NULL,album,2005-01-01 00:00:00.0000000,0
6590,Brasil,NULL,album,2014-04-24 00:00:00.0000000,0
6591,Signed Sealed Delivered,NULL,album,2013-07-16 00:00:00.0000000,0
6592,Rios De Palabras,NULL,album,2006-02-24 00:00:00.0000000,0
6593,1988 - Jimpster's Summer of Love Remix,NULL,album,2012-03-06 00:00:00.0000000,0
6594,Street Juggle Instrumental,NULL,single,2011-11-17 00:00:00.0000000,0
6595,Que Vas A Hacer,NULL,compilation,2003-03-03 00:00:00.0000000,0
6596,Whatchulookinat (feat. P. Diddy) - P. Diddy Remix - Instrumental,NULL,single,2002-09-17 00:00:00.0000000,0
6597,"Tempo di Ciacona, from Sonata for Solo Violin",NULL,album,2011-12-07 00:00:00.0000000,0
6598,I Want You to Know (PARTY HITS EDIT),NULL,album,2017-06-28 00:00:00.0000000,0
6599,that's that,NULL,album,2004-12-13 00:00:00.0000000,3
66,"Goody, Goody",NULL,compilation,2010-08-09 00:00:00.0000000,0
660,Contact,NULL,album,2016-06-26 00:00:00.0000000,0
6600,Louisiana's Missin' Me,NULL,compilation,2012-11-10 00:00:00.0000000,0
6601,I'll Follow You,NULL,album,2015-11-27 00:00:00.0000000,0
6602,"Здравствуйте, мое почтение!",NULL,album,1996-06-09 00:00:00.0000000,11
6603,Piano Music to Make You Smarter a 6th Time,NULL,album,2016-10-11 00:00:00.0000000,0
6604,Noltalgias (Tango),NULL,album,2002-01-01 00:00:00.0000000,0
6605,Vermont Song,NULL,compilation,2014-11-18 00:00:00.0000000,0
6606,Synesthesia,NULL,single,2020-03-20 00:00:00.0000000,20
6607,Lost in the Night (arr. K. Haugen),NULL,album,2010-08-01 00:00:00.0000000,0
6608,Bad Boy,NULL,album,2012-04-10 00:00:00.0000000,0
6609,Do This,NULL,album,1999-01-01 00:00:00.0000000,0
661,If Only They Knew (feat. Motown Ty),NULL,album,2015-08-13 00:00:00.0000000,0
6610,Today,NULL,album,2012-01-02 00:00:00.0000000,0
6611,"Beat Me Daddy, Eight to the Bar",NULL,album,2014-09-22 00:00:00.0000000,0
6612,Clobber - Original Club Mix,NULL,single,2013-03-27 00:00:00.0000000,0
6613,"Somehow, Somewhere (There's a Soul Heaven)",NULL,album,2013-07-22 00:00:00.0000000,0
6614,"Concerto in D, Op.1 No.5: Rondo: Allegro",NULL,album,2006-06-04 00:00:00.0000000,0
6615,Delusion,NULL,compilation,2015-01-28 00:00:00.0000000,0
6616,Para Cuando Me Muera,NULL,album,2017-06-02 00:00:00.0000000,0
6617,Goonies 'R' Good Enough,NULL,album,2001-10-08 00:00:00.0000000,0
6618,One Last Time,NULL,album,2016-04-04 00:00:00.0000000,0
6619,Le soleil - Lemongrass Remix,NULL,compilation,2004-01-01 00:00:00.0000000,0
662,"Theme (From ""Band of Brothers"")",NULL,album,2013-12-17 00:00:00.0000000,0
6620,Messager : L'Amour masqué [1923] : Mon rêve [Elle],NULL,album,2010-11-16 00:00:00.0000000,0
6621,Saca la Botella,NULL,compilation,2006-03-18 00:00:00.0000000,0
6622,Ghost Ride To Hell,NULL,album,2010-05-21 00:00:00.0000000,0
6623,Make a Move,NULL,album,2013-02-01 00:00:00.0000000,0
6624,Ain't No Woman (Like the One I've Got),NULL,album,2001-09-01 00:00:00.0000000,0
6625,Darling,NULL,single,2011-12-20 00:00:00.0000000,0
6626,Hurt Like I Do,NULL,album,2004-01-01 00:00:00.0000000,0
6627,Mysterious Girl,NULL,album,2010-03-23 00:00:00.0000000,0
6628,El Pavido Navido,NULL,album,2015-02-05 00:00:00.0000000,0
6629,I'm In The House (feat.Zuper Blahq) [Sharam Lovefest Remix],NULL,album,2010-01-01 00:00:00.0000000,0
663,Love Me or Leave Me Alone,NULL,compilation,2013-04-24 00:00:00.0000000,0
6630,Feel Good!,NULL,album,2011-01-10 00:00:00.0000000,0
6631,Don't (In the Style of Ed Sheeran) [Karaoke Version],NULL,album,2016-02-08 00:00:00.0000000,0
6632,Desperate Delusions,NULL,album,2012-12-12 00:00:00.0000000,0
6633,Back To Love - Friscia & Lamboy Vocal Anthem Mix,NULL,compilation,1988-01-01 00:00:00.0000000,0
6634,Vida de solteiro,NULL,single,2017-08-14 00:00:00.0000000,31
6635,I'm Just a Jitterbug,NULL,album,2002-07-11 00:00:00.0000000,0
6636,Do Me,NULL,compilation,2006-10-04 00:00:00.0000000,0
6637,Moonlight Becomes You,NULL,compilation,2007-01-01 00:00:00.0000000,0
6638,A Bailar,NULL,compilation,2014-02-21 00:00:00.0000000,0
6639,"Sonata in A Minor for Bass Viol and Basso Continuo, TWV 41:A6: IV. Allegro",NULL,album,2013-06-05 00:00:00.0000000,0
664,Like Hime,NULL,album,2014-11-28 00:00:00.0000000,0
6640,Foothills,NULL,album,2017-07-10 00:00:00.0000000,0
6641,"Piano Sonata In E-Flat Major, K. 282: Allegro",NULL,album,1998-01-01 00:00:00.0000000,0
6642,Lock On Me,NULL,album,2012-02-15 00:00:00.0000000,0
6643,"Symphony No. 5 in B-Flat Major, K. 22, ""Hague"": I. Allegro",NULL,compilation,2011-04-05 00:00:00.0000000,0
6644,Amor A Fuego Lento,NULL,album,2016-12-16 00:00:00.0000000,0
6645,Never Stop,NULL,album,2012-05-29 00:00:00.0000000,0
6646,What are the Signs,NULL,album,2009-02-24 00:00:00.0000000,0
6647,Rosa Morena,NULL,album,2005-11-01 00:00:00.0000000,0
6648,Gives You Hell,NULL,album,2008-01-01 00:00:00.0000000,0
6649,Mobilius,NULL,album,2017-01-27 00:00:00.0000000,0
665,Mule Skinner Blues,NULL,compilation,2017-02-17 00:00:00.0000000,0
6650,Blessed Baby,NULL,album,2003-03-01 00:00:00.0000000,0
6651,Otkud Ti Pravo,NULL,album,2006-06-06 00:00:00.0000000,0
6652,Jealousy,NULL,compilation,2015-04-07 00:00:00.0000000,0
6653,Para Vigo Me Voy,NULL,album,1992-01-01 00:00:00.0000000,0
6654,Hip Hop Law Ka Atwet (feat. Chan Aye Win),NULL,album,2017-04-26 00:00:00.0000000,0
6655,Fog Horn from Ship Single Blast,NULL,album,2013-12-01 00:00:00.0000000,0
6656,L'océan Des Possibles,NULL,album,2005-01-01 00:00:00.0000000,0
6657,Jacky's Jaunt,NULL,album,2014-08-19 00:00:00.0000000,0
6658,Shake It Off - 132 BPM Workout Remix,NULL,album,2015-04-21 00:00:00.0000000,0
6659,Psychedelic Music,NULL,single,2012-05-24 00:00:00.0000000,2
666,"Idoobie (Ft. Trai D, Oj Da Juiceman)",NULL,album,2008-04-20 00:00:00.0000000,0
6660,ANF: Ain't Nothing Free,NULL,album,2019-03-22 00:00:00.0000000,38
6661,83 Rap Beats 2013 (Instrumental Version),NULL,album,2013-01-01 00:00:00.0000000,7
6662,"Mozart: Piano Sonata No. 16 in C Major, K. 545: II. Andante",NULL,album,2016-09-30 00:00:00.0000000,0
6663,Me Voy,NULL,album,1999-08-14 00:00:00.0000000,0
6664,Yo Te Recuerdo,NULL,album,2010-01-01 00:00:00.0000000,0
6665,...Of Warriors & Kings,NULL,album,2015-04-30 00:00:00.0000000,1
6666,Ruby Red - Edit,NULL,album,2016-10-28 00:00:00.0000000,0
6667,You'll follow me down,NULL,compilation,2000-01-01 00:00:00.0000000,0
6668,Mudder Trucker,NULL,album,2015-01-31 00:00:00.0000000,0
6669,Shadowed,NULL,album,2004-05-02 00:00:00.0000000,6
667,Inocom H (Radio Mix),NULL,single,2021-03-05 00:00:00.0000000,0
6670,The Whispers,NULL,album,2011-07-22 00:00:00.0000000,0
6671,Who Wants To Live Forever (Queen Tribute),NULL,album,2011-01-09 00:00:00.0000000,0
6672,Up On the Mountain,NULL,album,2013-02-11 00:00:00.0000000,0
6673,She Didn't Cut Me Loose,NULL,album,2012-04-10 00:00:00.0000000,0
6674,Eraser,NULL,album,2017-11-04 00:00:00.0000000,0
6675,Shoot Them Before They Grow,NULL,album,2000-01-01 00:00:00.0000000,0
6676,Everybody Rise,NULL,album,2005-01-01 00:00:00.0000000,0
6677,DRUGS,NULL,single,2020-10-30 00:00:00.0000000,64
6678,Hate To Love,NULL,compilation,2014-08-12 00:00:00.0000000,0
6679,Kavei,NULL,album,2016-06-03 00:00:00.0000000,0
668,Frosty The Snowman,NULL,compilation,2012-12-05 00:00:00.0000000,0
6680,Blues-A-Plenty,NULL,album,2011-01-01 00:00:00.0000000,0
6681,My Filthy Spirit Bomb,NULL,album,2016-12-02 00:00:00.0000000,31
6682,Rota: Symphony No. 3 - Divertimento concertante - Concerto soirée,NULL,album,2011-01-01 00:00:00.0000000,10
6683,Todo Lo Puedo En Cristo,NULL,album,2015-06-08 00:00:00.0000000,0
6684,Motivated to Workout 2,NULL,album,2015-11-20 00:00:00.0000000,0
6685,Texas Sky,NULL,album,2017-08-09 00:00:00.0000000,0
6686,Lady Stardust,NULL,album,2011-07-01 00:00:00.0000000,0
6687,Drunk & High #TiH - Edit,NULL,compilation,2014-06-27 00:00:00.0000000,0
6688,Pollock,NULL,album,2012-01-01 00:00:00.0000000,0
6689,Command - Noisses Remix,NULL,single,2012-10-29 00:00:00.0000000,0
669,Roll Over Beethoven (Karaoke Version) [In the Style of Electric Light Orchestra],NULL,compilation,2011-11-05 00:00:00.0000000,0
6690,Zobacz nas,NULL,album,2016-10-28 00:00:00.0000000,0
6691,Soul Self Satisfaction - Demo Version,NULL,compilation,2008-01-01 00:00:00.0000000,0
6692,Los Montes (JUANiTO aka John Aguilar),NULL,single,2013-02-16 00:00:00.0000000,0
6693,Quimera,NULL,single,2020-09-24 00:00:00.0000000,2
6694,Kid's Nature Songs,NULL,album,2015-09-18 00:00:00.0000000,6
6695,God Bless the Master (feat. Belle Canto),NULL,album,2012-12-09 00:00:00.0000000,0
